Year,Units,Пол,Регионы,Местность,Образование,Брачное состояние,гражданство,GeoCode,Value
2010,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,19.36
2011,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,16.13
2012,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,12.67
2013,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,8.75
2014,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,7.2
2015,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,7.37
2016,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,9.62
2017,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,7.421267871011416
2018,на 1000 родившихся,девочки,Мангистауская,сельское население,,,,KZ09,10.19
2010,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,16.39
2011,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,12.4
2012,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,12.83
2013,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,11.17
2014,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,8.71
2015,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,9.31
2016,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,9.23
2017,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,7.972306856613691
2018,на 1000 родившихся,девочки,Южно-Казахстанская,сельское население,,,,KZ10,7.464620807630501
2010,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,9.63
2011,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,18.24
2012,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,9.12
2013,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,6.62
2014,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,8.12
2015,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,6.28
2016,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,6.39
2017,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,5.5092848327967365
2018,на 1000 родившихся,девочки,Павлодарская,сельское население,,,,KZ11,4.0
2010,на 1000 родившихся,девочки,Северо-Казахстанская,сельское население,,,,KZ16,12.69
