Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2015,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.0
2016,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.0
2017,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.30028316702650604
2018,на 100 000 населения,Жамбылская,сельское население,женщины,,,,KZ17,0.29
2010,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,0.6729746826924371
2011,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,2.7155465037338757
2012,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,5.458366310963129
2013,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,1.3718362027573907
2014,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,3.45972875726543
2015,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,2.791697491659804
2016,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,2.8242603968085858
2017,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,0.0
2018,на 100 000 населения,Карагандинская,сельское население,женщины,,,,KZ12,1.41
2010,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2011,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2012,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.4527283675067796
2013,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.4568755196959037
2014,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2015,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2016,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2017,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2018,на 100 000 населения,Костанайская,сельское население,женщины,,,,KZ13,0.0
2010,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,1.0103765673466505
2011,на 100 000 населения,Кызылординская,сельское население,женщины,,,,KZ14,0.4981841188866581
